180305-15:33:02 login login successful 
180305-15:33:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:26:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:26:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-07:26:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.18.58.228', 80) 
180306-07:26:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:26:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:26:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-07:26:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-07:26:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:26:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-07:26:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-07:26:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-07:26:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-07:26:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-07:26:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-07:26:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:26:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:26:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:26:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:26:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-07:27:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-07:27:45 login login successful 
180306-07:27:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'34.195.127.96', 80) 
180306-07:27:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'199.83.134.165', 80) 
180306-07:27:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-07:27:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.54.152.232', 443) 
180306-07:27:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-07:27:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.51.228.18', 443) 
180306-07:27:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-07:27:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-07:27:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:27:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:27:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:27:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'31.220.24.95', 80) 
180306-07:27:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:27:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'31.220.24.95', 80) 
180306-07:27:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:27:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-07:27:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:27:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-07:27:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-07:27:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-07:27:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-07:27:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:27:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:27:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:27:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:27:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:27:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:27:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'34.231.19.250', 80) 
180306-07:27:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:27:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.54.152.232', 443) 
180306-07:27:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:27:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
